mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
1590.27842_2.958	24189.44227	48754.93743	43768.17513	44159.60021	19563.84679	9862.971338	51975.33474	60082.97921	29550.8802	64780.84633	40520.05068	64371.54717	7321.484504	27960.33969	55840.44705	62022.10209	20806.12018	50513.12512	54261.90933	50266.14344	42693.40861	22617.4073	45876.67729	7492.036327	39365.32168	22814.27879	71353.92354	5281.691476	39869.66021	4670.106246	4938.098131	5552.135169	5170.380195	52709.97717	52047.31504	49752.8332	50521.17638	50921.17982	57398.56015	52950.75954
921.13291_2.489	3473.251495	3421.107593	7787.964572	2494.982953	4522.246843	3019.307202	10595.88012	4420.311641	2271.779872	1221.882528	14080.71819	1961.905613	2607.492796	7561.867499	4203.531787	7112.851978	4613.248482	4826.383998	28151.14072	4424.495239	6438.475998	20764.82194	10160.32153	15548.58054	6261.854599	4297.106264	20921.80293	2743.655729	15949.87809	6995.775657	8212.684062	3564.036342	5077.888309	60546.51871	51472.63722	51910.29996	56821.54873	55040.49777	43756.95131	54232.85746
371.22046_2.265	34097.71843	10291.17661	13769.81404	7861.473628	19425.68181	14689.45267	15339.75875	22238.2208	85086.67427	43131.81021	26877.7755	49374.11761	17323.22614	47911.14732	36767.79278	19575.96163	45364.24808	41822.1486	39405.55142	6511.881619	23886.61251	33343.53248	15083.4636	10126.2949	10043.89427	6315.694629	23854.50367	6559.588372	9031.742503	5784.593893	5416.279719	5930.161821	5755.07704	24714.70392	25013.02893	25307.06231	24589.47187	24354.40638	26156.28719	24835.59066
1017.65664_2.21	36989.50953	21714.38317	31714.19185	8842.892028	13186.00763	26860.56075	21543.4672	33314.91583	7837.111833	54352.42614	19717.08743	67315.33927	6664.51912	7807.614952	27053.74888	48527.76113	25829.21949	31692.11374	37965.1276	27957.65337	48384.54306	32867.97913	15309.50645	27042.82098	18669.7677	21951.2967	87606.86434	6155.573796	34178.50861	5989.63384	5873.757385	7119.456948	6686.190674	31987.42144	31425.94587	29473.97238	29989.24511	29781.10461	29526.81834	31243.44041
896.18596_2.895	1925.827904	5000.725502	19574.43471	2338.114285	1855.115239	11064.6961	7500.176717	9880.849888	4048.976295	4021.969927	18036.0216	2918.203314	8277.871668	4273.099175	4776.831164	5978.652666	7939.741979	8319.947967	4861.028139	20899.28232	12503.09347	7833.179609	8598.668633	1577.178065	1605.740026	30201.37924	4568.16882	18338.89053	5414.486257	5459.006715	10030.85807	10028.99476	10149.22477	65047.59175	60167.93625	65170.5651	64389.43511	68531.36694	63085.63708	64161.65347
766.59561_4.89	43164.92605	27122.70115	14452.85172	29724.5179	29057.53431	43468.94671	35692.26398	39238.57116	8509.928313	76691.93957	16889.00283	23907.60175	10208.17121	9662.600588	28154.63786	46232.61295	19878.10162	21850.704	36919.78557	34719.85808	39310.18806	38389.31815	33629.10663	20430.82492	28853.72805	39839.23841	39085.48634	9366.773296	38682.91574	8621.850159	9260.221812	9905.6233	9894.16599	32872.44567	25584.09155	31185.89693	30543.04112	32210.75794	30942.98434	30921.8551
790.43865_2.263	74687.2877	53773.92637	49939.17377	56171.32949	49022.11865	66596.67256	51211.94102	61506.25372	5894.374013	39337.61042	39983.75926	55467.144	10799.72209	5103.58808	68374.34929	66456.63883	49644.78204	60548.26831	53576.84133	56894.65621	52901.39608	67610.45507	58255.14296	44415.49668	49517.32584	75459.03328	48971.93337	4466.959197	59885.70366	4665.641065	5967.519322	8074.268677	8440.989388	46160.51401	51344.88612	48242.25608	49873.00486	50421.91798	53896.38287	51149.24131
207.05141_1.501	62946.81781	33264.42852	29259.90445	52216.06129	51637.50583	59462.51198	45095.86061	49737.45095	4420.126794	62855.63353	27125.96211	29336.46205	5035.541924	4491.548645	49205.68199	47397.25467	32462.33783	27956.60441	61621.13263	51469.76821	75855.22015	56970.77857	38164.98076	41721.9466	32721.8586	47896.04316	38335.64883	4754.505256	40301.49395	4077.202205	3865.164416	4554.096882	4348.68986	38644.98804	37966.38629	40626.59974	39955.46287	39651.08639	39679.27493	38889.35347
456.97217_0.771	25209.81329	15611.86761	21835.62475	7967.488623	30444.78302	24905.79591	9349.53029	17280.99812	10799.56825	34812.17282	10512.86601	68766.10717	6698.86915	11197.31957	11262.07362	25613.40464	10036.10315	11042.69508	9768.642848	36083.73018	16512.93904	23400.23661	7873.202987	23578.49695	7687.568082	23246.46484	55448.55693	5334.80913	19754.08005	8090.318659	7579.162777	8756.475607	9123.776075	66933.2176	61383.03196	64013.6931	62420.37968	61973.88243	63396.6628	64586.4093
353.24873_2.496	72988.70667	36918.00306	44796.85417	55278.02611	56374.84935	60520.20082	51132.46407	74687.15591	4713.686728	73069.68947	42890.0108	45042.12738	4515.438997	45382.33561	53752.35295	71793.46896	42869.00615	45856.08117	68953.18739	60451.27005	63018.35781	67674.44143	62031.99625	70447.92091	47720.74318	50905.82085	55745.5121	4462.71913	56820.62134	4203.191289	4419.163672	4884.695697	4624.958374	48890.71172	52661.60013	52620.70745	52920.79209	53728.3838	52122.29504	51625.18779
519.38381_3.244	6599.290086	53943.54866	60693.05366	17203.89759	7656.723153	5907.80916	5611.901948	41761.61215	6740.918632	46397.25393	57824.16825	6367.392256	8746.789816	6025.1342	56015.59507	8221.606492	57794.92702	31713.3569	12323.94513	6527.889995	6729.308403	5625.25135	5442.21332	6411.437733	7116.837124	6412.797996	5495.430291	7099.197934	6241.414039	6136.428972	6467.11322	6912.331398	7202.294218	20370.32358	15070.67824	18777.56584	16994.12262	19546.17459	22577.52308	20057.69987
484.22253_2.469	33334.10067	26964.25109	30246.22893	49130.60541	34314.30216	29918.79146	29077.53375	42776.57054	4302.425482	21184.14744	26537.41482	27692.96746	4783.107735	3968.130112	38102.1775	55324.67925	34941.83979	25636.4892	41313.88379	47720.7661	40795.33721	68247.30261	42658.31228	38028.53409	41551.7451	34695.1472	27868.92133	4962.974014	36128.1825	4253.289822	4101.891406	4929.263753	4668.439376	32572.41061	33476.44913	33441.71733	33856.81149	34945.07123	35043.22317	34321.54347
689.31938_2.677	79243.03387	60769.55174	39631.37338	17283.24975	14911.21553	50911.74642	13753.16774	46151.00087	75444.04756	33388.78148	15160.36872	62766.19267	26162.4987	54126.3555	39192.30418	68105.0303	18259.50518	41528.5659	13869.7167	43664.7827	14924.66528	42554.31372	13481.28934	18373.74058	35185.44014	22390.55081	67693.40833	15684.59833	35229.95117	11300.4246	10559.78189	13730.4204	12768.16984	51432.49916	48810.14145	48987.42206	49787.9903	49809.35655	51486.48223	49973.54831
189.04087_2.022	62332.98721	38824.28381	36312.47033	56539.90366	47021.44401	83505.28357	48538.757	55023.93524	6107.764861	55960.35427	38475.41737	46622.0894	7237.881877	6516.00245	51578.23547	70419.52713	37584.2522	45269.86179	63976.26237	33264.38923	74462.86891	66624.86945	52589.1555	47335.2183	48036.84803	30831.4361	59502.90032	8137.368906	55899.54939	6546.268966	6354.968444	7110.569422	6707.451864	47287.55002	44036.86874	46528.77426	48062.48588	47104.12402	46337.07823	46289.12145
807.49109_5.444	6893.921951	7718.157616	15524.34484	8103.699184	7515.401686	7508.038978	21011.00211	7292.040959	72235.37204	41136.49171	7203.833242	32876.99478	8103.893665	46784.23409	13710.2121	7822.788654	8149.944973	49504.79959	34711.9787	8099.345515	7993.904235	11925.00684	7551.983991	8133.096061	7695.738031	8382.388111	12253.70492	9106.211486	21015.03179	7589.461422	7488.364094	8297.392038	7830.642002	15794.74816	16168.41715	16364.93174	17341.21703	16176.03516	15559.16748	16368.01433
1053.74185_6.88	6716.312143	16586.62343	13003.91302	7444.513065	7398.479999	23153.44004	47225.28194	30778.99898	76183.06678	25605.26401	10330.12204	38343.04089	22428.27563	58665.12588	19670.32523	16289.20908	25439.95358	44451.20359	22537.04906	6638.833821	16594.26439	32632.29571	20314.21996	7739.727267	20169.82538	18274.05849	24254.39725	10732.61861	58468.46808	6499.01511	7641.909808	7390.45372	8260.990875	21176.78372	21799.49602	22509.20314	23226.1135	23581.96004	21367.08499	23108.37295
850.49065_5.046	12670.13409	8224.628183	7683.148409	9899.975522	9705.44965	14125.64804	34420.95003	28948.63543	43867.74594	66587.94447	8471.853775	29338.65562	8678.233014	44998.31484	8823.508181	25405.60493	10920.18359	16405.48523	77428.76138	10075.83797	9745.558927	33119.97645	30026.49014	8433.474144	43939.30904	8264.041452	9853.232132	10803.87239	44870.76733	9513.471021	10029.95035	10766.14363	10215.01208	29895.56996	30854.74611	30306.748	30834.50014	28557.81439	24977.71208	28399.28723
1604.25634_2.356	54393.42834	20089.60484	26788.29339	28124.64082	23378.76749	36419.51301	22336.91514	47226.69343	8443.113389	74760.43439	14009.31232	49134.34714	7745.717269	8375.973141	35848.81994	75269.50595	18973.19363	26177.21143	52137.69206	32351.30068	55352.40366	28373.17651	32489.77033	29965.36954	24281.1129	25676.99914	69122.00508	8439.957325	37730.40572	7369.42407	7276.932626	8189.917697	8402.087425	32504.38697	30084.80419	33085.01004	32486.56987	32841.74723	34150.00222	32637.49551
1063.65357_6.499	10000.24642	30017.8902	28645.9876	11308.29655	10831.37546	13116.96067	23723.77343	32155.06803	67450.86524	42698.43235	11147.21211	70205.80785	11801.09973	53809.45576	19538.20218	35859.27265	10671.85966	48723.35365	49680.11574	12169.0071	21144.34504	35545.29382	42276.90875	11025.26852	13686.07137	20226.10722	71942.10274	12656.17289	75403.44722	10724.50497	10862.0141	11483.48356	10853.8065	35990.70942	33598.94443	32976.58213	36730.50327	34781.89947	35798.60611	36943.84033
502.23326_2.158	31821.44296	42188.32922	61746.636	59089.38155	56997.29867	43271.84153	31859.97875	70726.33628	3359.300402	34646.46775	41671.36284	60098.778	4583.900032	3411.172643	54339.03727	52681.0272	55520.9254	34196.32401	53745.73924	48534.99408	70271.11343	64368.0649	45738.31283	45089.23178	58074.54968	29786.1352	52006.8223	4060.309872	49217.43916	3273.98937	3256.782807	4050.724865	3932.14001	38601.91187	39727.23797	40571.68811	40181.5655	40589.43356	44473.18037	41285.90623
191.05652_1.501	71232.98256	31514.48464	24066.79331	57292.39071	46472.78474	59268.75906	47333.24865	49150.6323	4390.734881	63799.54488	25479.14598	27579.44721	4966.063631	4243.651427	47752.99378	50196.62809	28437.43904	30202.97052	58823.62358	52946.87276	76989.2174	52446.10168	40834.99943	38998.09075	30678.01944	42778.74631	37020.9337	4630.106197	43173.75839	3913.835732	3710.293932	4371.62206	4174.445345	38308.4438	38466.33456	40141.49647	40192.86514	38990.90125	40583.61429	39846.79206
602.34699_1.976	49036.01158	7242.086432	5973.457095	22683.31544	25376.33527	4058.895101	16846.64943	11869.60346	20854.67134	25866.10672	15048.6929	5565.732164	33439.04844	19322.72198	8506.237641	13363.49972	78725.79384	17158.62157	27296.28604	4079.25606	3451.163815	3941.485168	3895.069227	4751.764664	4728.175246	4267.353976	5596.630054	4203.797544	4210.504009	3915.03031	3533.972546	4228.558965	4068.196507	18619.59176	18663.06232	18235.56548	20803.22773	17479.30765	18049.45134	19789.68744
423.15593_2.959	42111.19805	39105.31646	16174.47768	31220.96497	33184.29942	20519.17272	36378.82598	34717.46552	44930.7099	58980.29832	34139.03307	60653.62207	7871.676531	24581.55331	43633.8552	42679.08572	33564.35078	35232.71223	44272.12946	35922.92711	23249.84399	39393.75008	25899.83414	21001.79154	20827.90102	23774.82844	64595.41523	7252.645859	24965.19953	5113.724238	5407.172937	6079.537957	5661.519703	34131.85332	37481.12959	37812.77976	34602.78391	38094.46593	37355.03301	36865.99056
455.2144_2.46	46420.08631	39830.08438	40298.02893	46492.42208	46100.42692	47745.34377	58597.26949	49660.74396	10841.80088	63015.30609	30212.35572	43839.70538	16171.8998	10148.94589	39753.19436	64632.02909	51161.19846	46054.63294	44137.61564	46180.20165	49070.29252	71794.94348	49001.5662	35565.70378	39634.86668	39683.75648	58076.64066	9964.556809	34088.66544	8654.599172	8346.533496	9857.526004	9535.916404	48893.27719	42037.53221	46006.04134	46194.95273	51284.97751	45349.79487	48154.311
361.19171_2.265	34282.03266	8968.353512	14217.30175	8206.205131	16297.79349	13538.97755	15247.87709	22899.5474	72882.5345	35720.5775	21727.83954	30730.88909	19234.55396	33246.22602	28802.48322	19208.31228	35818.76411	39489.20828	36644.74971	3337.062494	19898.07988	29369.62076	7590.762776	8952.533152	9383.860305	3269.812398	21017.55682	4179.869139	9172.375986	3257.677902	2981.155316	3312.609869	3220.476734	22496.0382	22715.6512	22334.48208	22328.66839	23711.98413	22497.27468	22971.00465
1026.21218_5.665	1216.045685	8281.361968	10315.41243	12465.03034	12054.30243	6030.346125	8788.47765	7856.409941	2062.858922	2369.935865	88323.9667	3908.01014	12597.03865	2922.333543	8419.379188	7633.004125	27724.90102	27318.10788	6976.514696	5854.781733	8526.46925	6655.615316	4778.492031	15411.21042	7404.352121	5553.703525	6160.137005	3432.558392	4803.181082	7949.940959	7937.375929	9064.587372	8540.07128	58808.57056	53097.83729	59397.57411	58175.57525	58887.39436	61712.17765	57895.19794
899.68515_2.908	63705.68286	35037.47042	51047.85913	50394.42215	41936.69856	53690.64999	46139.65295	45518.96036	8171.245368	66998.18924	35580.22672	48421.75284	8483.865467	7513.239627	53979.22434	76094.89339	41785.96476	41131.53194	69348.94963	55214.13795	57135.65265	53099.49069	44893.74893	45911.56854	50251.87828	46660.5425	56146.49696	8663.761319	45601.3162	7755.792818	7586.019952	8933.177183	8580.110249	43584.39917	44032.50596	45820.56424	47007.86539	39064.98201	44205.7968	43367.80638
587.199_1.331	30732.27919	53648.4941	12404.12609	66231.67827	17574.07896	9644.687372	8231.632205	57433.22389	4859.507795	11483.62651	46577.22229	11461.50609	6957.548192	6116.869668	58778.50261	13778.91804	39902.63684	7702.613709	12529.96009	17726.32926	34181.04124	5803.681557	17655.78431	12022.95743	19378.27472	42396.24197	19425.0993	7354.885819	8417.439558	3787.759461	4165.599959	4531.978583	4260.055666	26024.49162	16825.2979	20117.33426	24224.90159	24789.45023	24332.53014	22699.00105
417.24143_2.148	5732.685417	11091.05788	11617.23805	3799.697606	11975.93679	3605.78195	25138.37364	13088.63108	53722.00816	74687.63562	3358.180172	13892.43192	12987.10415	30536.17689	29620.64661	7965.828233	46194.10131	75355.68462	20607.65867	4011.361408	3307.190359	3908.428344	10351.01968	3631.631609	3539.940776	3400.834059	25114.52343	3556.115083	17201.32669	3289.336513	3074.501613	3948.152943	3832.570879	17565.60636	17681.65661	17524.14191	16943.70514	17487.31986	18115.73869	17548.49415
509.29768_3.662	40741.99588	19107.41299	34059.75246	55177.31979	38113.37291	43236.97884	40286.15866	46563.61522	12982.20915	67937.46724	30225.07819	45801.22724	12333.32622	12132.29522	42937.91141	57498.517	20500.04608	32779.49986	58991.70828	40563.78487	62773.08304	54293.22645	37998.03713	17244.63491	33717.53972	34420.30786	64938.66385	13638.41791	28951.9705	9413.217361	9401.478973	10064.03438	10267.33167	40701.42153	39852.44358	41494.06188	41997.89032	42853.72491	41118.84226	41547.81561
1171.59678_4.644	12074.57434	46654.66703	50037.47456	14413.06982	12607.11125	29546.7051	54917.79066	49194.02	20529.29833	26093.77091	31772.83836	24467.8419	57289.90424	74689.34134	22331.36255	30411.31681	28908.95839	45816.44031	18638.55279	9621.459923	27195.88438	37492.06477	35110.68326	21214.76228	21315.42226	19046.22621	35047.09721	16246.9096	43064.90783	11660.95883	12464.23234	12809.48501	13593.92615	51340.65113	54378.20789	58515.63951	54756.31043	58970.48885	58762.61446	56034.66713
760.4974_3.021	30037.9752	31033.46729	38041.30427	41479.49682	45185.3617	34621.00029	30790.68434	52255.71838	9410.067145	56460.71134	22727.49911	44002.65153	9352.622995	9955.243445	51758.36412	63155.7342	41711.15891	35943.38315	53015.73604	53628.15689	48311.46235	46211.25512	47851.87963	28729.69367	29392.70501	32678.14325	50663.8007	9814.621143	40635.73997	7022.622722	7226.718287	7724.31689	7902.274928	39070.6458	32921.85323	37922.57877	39095.9401	36570.77332	41945.93886	38068.40933
1250.73461_6.751	6450.306018	9341.573432	6277.530579	6355.609981	6425.102767	6813.221171	63539.38332	26533.79581	28951.20579	47365.85296	5885.179896	16665.11691	33908.18246	65970.09144	37919.92463	10856.70217	43131.0872	6447.989643	6507.259362	6298.939127	30530.40256	22267.93515	6508.98321	7155.710292	6934.239493	6621.017287	7319.124534	13291.85157	8013.640288	6340.499367	6254.918482	6464.152124	6500.812761	25665.77522	26196.70878	24066.49102	26204.63447	25319.37474	26309.21767	25586.00636
970.79307_6.756	8090.991695	56002.34345	39860.41338	7839.149565	7307.06364	7871.457753	10523.45596	72118.40883	46219.46773	14795.42111	8123.543642	11519.52357	8928.107969	10778.67785	24605.59473	8861.733938	8902.516394	8879.78293	9109.272024	7380.791348	8715.177098	15573.54945	8237.037054	30519.84343	8390.280055	39789.4465	73922.74989	7677.504327	9133.849158	7297.586772	7199.0876	7439.904699	7482.099196	40750.81616	40873.71487	42268.29079	38095.9797	41280.86389	41467.12153	40907.56018
849.33756_2.41	47773.58073	30074.31886	40305.62915	39234.38564	23103.54977	28890.70508	27642.80807	47922.98018	5958.273261	61364.97718	31157.86255	67530.13944	5555.931596	5707.174231	56384.20165	52126.43146	24258.15457	38380.18295	70005.63614	30087.52095	45953.92226	41763.2815	13982.84922	38827.58169	27984.76682	22524.25924	70997.13496	5343.790572	35773.68558	6069.024405	6249.502534	6429.550961	6956.483474	42991.18702	45423.85289	43678.90298	43762.05327	42183.68929	42175.80242	43672.9723
1049.77392_2.145	60882.38821	42310.09094	35560.40571	50976.28107	37489.39884	52636.21918	44218.1562	72814.34039	4873.917697	61105.70138	28814.62324	56309.85839	5426.973529	5178.485063	49275.97381	70060.62729	40345.05229	47379.24185	56219.27069	52891.4002	67063.00998	64861.52618	52976.53847	43972.91199	52389.32867	51027.07303	70545.76194	5243.602501	50247.04329	4685.560838	4379.534991	5624.025009	5459.381838	46451.47462	49693.57755	49142.67139	48645.35188	48869.71393	50321.60308	48610.80941
1137.82557_2.096	59414.68042	36066.58097	36438.15189	57655.56878	36477.27256	51625.86717	48619.87298	63226.67698	5057.815895	60077.94189	32867.69413	43087.53622	5605.360665	5283.527802	48511.47556	68632.22128	44775.34686	45301.20028	60190.42739	63955.82533	62955.85607	63496.52186	51024.999	50453.14729	44503.46793	50868.73084	61223.05719	5736.645955	54051.53534	5133.398818	5139.494909	5849.999417	5459.426898	51701.23409	48689.90451	53535.88472	51223.48486	50383.08158	51252.13669	51018.61805
689.44324_2.959	26820.63479	26098.308	19184.57936	11941.43362	13527.85288	18772.71206	37356.58678	25327.16938	16936.0896	57551.58533	18585.3904	77203.30658	5426.765782	7357.639088	38704.12098	25114.53138	15719.72424	26041.72302	41153.8273	18685.12597	14784.40826	23421.26803	10628.89247	11266.60738	7105.697835	10089.58489	69560.87201	4504.602322	8752.434843	4239.512095	4607.299813	5180.203116	4757.437646	23347.25722	24169.85725	22478.62301	24295.65987	25021.79469	21095.34513	22789.53489
847.11399_2.306	2750.582328	4121.205505	5676.524655	3215.35082	5393.994506	3950.460886	16790.65263	4859.456842	2391.114468	80562.3737	20754.84901	36480.12253	4078.546595	141.2971991	4545.219378	4197.657035	5371.072722	6907.364965	15916.04459	2771.225229	7921.384124	6145.639368	4577.31164	20757.46281	5896.667649	4281.536666	11347.83843	5784.291769	4774.970841	4403.938246	7447.65994	4008.734906	3627.665701	60687.68436	55278.80251	56376.76247	57653.48304	50727.67059	61475.85739	56389.04512
473.28266_2.527	47992.19337	30352.46325	36374.45207	48893.67877	36478.96413	60316.52799	27864.71926	49919.41421	13198.32204	38591.13168	36534.72956	46158.20991	19594.09959	16588.14896	45813.27906	47846.35467	31017.92199	23801.14767	66674.72398	48829.17107	50037.06399	65090.66042	54607.76739	31455.81038	41167.52473	32557.68597	48231.14058	6360.822971	54870.75799	6172.206306	5251.185975	6033.977778	8548.278401	39320.38037	41089.17627	41490.77727	41753.72958	41480.51198	39868.18791	41140.49447
472.27355_2.525	46589.52421	31045.50945	37671.73349	49792.92482	38198.67523	59598.61148	48746.88409	51745.17895	20720.52341	54596.62284	28004.00047	48926.91848	20030.36066	16824.24186	48250.01707	42834.10824	31684.23065	31746.4052	69548.86523	51054.60066	50942.84904	68550.61041	53627.83686	31618.76174	41095.09405	32795.28755	49330.61475	6879.956441	56916.93215	6172.206306	5602.951406	6438.180714	8548.278401	37554.18202	40183.02239	40249.54937	40942.78312	40215.29346	39699.19628	39805.24178
689.3186_2.516	71454.48793	74059.48982	32067.1256	62758.82786	34703.84361	43948.17281	45437.85647	58257.70116	33571.04343	46964.94211	34752.88829	43659.39753	8721.631588	29114.68914	49213.81756	60346.60682	36677.7227	37881.74524	60842.15638	39528.60052	55983.66125	36407.68238	45539.08683	34079.62543	32411.06751	65481.63341	50649.83236	8221.441081	28370.42203	6161.416099	6395.50307	7649.178939	8306.514656	38070.51675	35260.34971	38617.15386	38999.22989	38676.47297	37603.91728	38452.97366
743.43861_3.898	75881.01069	41015.09168	46409.38689	57529.98547	39278.99522	60752.76047	60372.40611	57700.09676	7733.822156	68315.21343	29642.98611	51476.03144	8042.147957	8168.920898	36762.43621	68898.59214	39672.82891	46755.37081	61808.49293	51283.25898	57299.28452	65084.95181	58544.27877	39189.49412	53472.63467	59402.63479	64029.66704	7915.046304	51520.06385	7007.574321	7309.804405	8110.809992	8586.638102	47450.08234	48684.96101	49083.9095	49203.1902	51110.93526	47387.00625	48707.10851
603.24568_2.107	53375.63909	29531.41452	31980.95579	59092.56941	47452.16699	46590.88562	39238.2042	55018.34208	4123.994183	62278.08902	26866.60413	40518.12345	4315.683272	4062.780738	50926.71377	58341.41098	36647.1402	47649.52978	48918.8159	57752.43486	49275.42369	71687.48875	54540.96821	50128.07241	44770.75144	57831.08223	49856.21562	4229.066077	56880.37121	3277.984851	3172.41441	3930.358005	3543.09919	41283.40665	41249.11472	43346.09218	42630.51851	43707.0093	43475.84153	42566.09416
610.39061_2.515	61938.54351	50865.5546	48134.31602	62258.79662	45902.20669	60713.50174	70552.72394	50316.04551	21071.8111	55008.92864	59148.44636	61628.88819	16783.63713	21192.0458	51409.00536	57661.28971	48875.22369	42618.88155	64305.45369	57429.37571	66962.37004	54300.31375	57552.97553	47383.53979	42888.45128	52307.69697	70023.31127	8235.158075	49288.56856	6359.749734	6863.605635	7895.403092	11312.58748	52517.23117	51688.75009	52926.81142	52952.64553	52881.76405	52458.83743	52523.68358
723.68759_2.569	23545.83131	23804.32227	34664.1206	14545.2291	14927.3637	67402.89852	24465.93525	23145.26991	53225.05167	42285.20031	35933.77399	46340.91385	15852.38603	22830.49174	27815.30715	18380.49688	25092.54209	47692.83487	22037.28132	65556.28936	7662.129354	13726.91818	67753.53353	7342.829456	72436.96382	10255.57241	71660.08199	10371.56892	68388.82736	10154.42169	4453.497863	10353.78269	5177.394875	26429.41442	19003.51515	17035.77246	17472.60014	18923.65044	18756.06767	22216.09773
1147.60211_2.959	59122.64179	42443.01752	45361.56067	54511.84618	39412.47379	45593.09792	57917.94506	47023.00084	13179.89895	38486.50504	50445.61778	70885.97372	14784.97512	12959.73356	57491.10738	59770.88121	36234.59445	34790.33965	35559.75267	38612.41896	64772.65295	74522.55515	40718.36191	44006.23741	45800.20073	50118.45959	66705.51829	6835.726875	41283.08645	8257.402286	9072.43447	7417.270138	8149.396247	50504.87415	45179.71988	45469.68037	45351.27627	45032.60207	47201.91971	46808.99118
539.37428_2.505	65590.9412	36603.04316	36660.89423	68333.38724	52019.9056	67807.75923	52917.50122	58415.63452	6542.863318	64048.08038	39387.98153	36804.41663	5790.244216	6041.862752	55082.29108	54339.16969	39148.61196	42474.82232	51008.43231	52699.4437	54607.95402	53927.8678	57839.67276	35112.08826	47632.07426	51016.95672	52675.79105	5555.867417	49262.68554	4373.019615	5035.150448	6022.163751	5189.409844	46167.07643	45889.9532	47481.89801	46943.25786	48840.84934	46826.30249	46663.81066
463.19291_1.229	24872.09115	49054.99947	26901.61383	41956.49918	18074.96753	13259.75663	19291.21136	57607.43043	1647.230185	33437.50833	29829.27974	12768.12446	1668.241905	1649.601872	70600.37233	18778.92407	17353.99559	11812.49652	30819.71561	20186.36461	29397.53834	17988.90088	22593.93279	18142.53514	16891.81794	53356.00808	17030.22482	1466.468657	19475.01194	1610.614248	1547.057964	1546.141545	1866.425522	27182.28517	24735.2447	25878.88449	26432.70903	24478.50664	26018.40265	25983.97315
805.54368_1.18	59279.98144	36446.01447	38512.95272	54747.35295	39821.72578	31797.80392	45747.36841	63226.00615	13572.84509	70943.50312	31533.79705	60640.81011	15799.24372	14027.82089	51604.22712	70875.34874	43097.16781	24622.00729	63927.94626	57993.66595	68597.19427	62228.11147	49966.93349	41886.57374	31739.29528	32873.04869	63563.28327	13431.64829	63137.43432	9171.043926	10480.78083	13264.07638	12449.45619	34485.98474	46559.20562	42915.31467	43926.26692	44226.3681	35719.49517	41969.01081
546.27103_2.242	69572.85154	26518.60998	28943.86137	60313.81049	50348.71663	60619.44677	48161.95875	47630.54499	7602.689001	62169.32089	29127.89715	31348.04534	7009.777435	6794.781526	37314.20331	52379.51295	31934.35317	11986.66384	54811.43448	51070.14208	43445.40735	38355.07427	47140.65847	32881.99249	27659.17653	54285.7407	39561.81113	7339.118775	38621.32864	6056.319188	5277.16946	6612.148822	6015.366139	38170.55601	41137.56338	40352.25934	37881.4915	39720.17143	42830.29366	39832.4066
972.18317_3.534	36660.77156	5519.993208	158.0107357	32257.93396	16696.93843	11645.47543	4565.04253	4079.318648	1670.869194	2136.173996	24264.67667	2171.557384	10157.00374	1705.874512	4044.973464	6120.813354	6851.79311	11576.91842	265.2766056	11921.98064	175420.7744	5051.452264	14239.4899	59019.52395	137656.4356	10673.93236	3571.949351	6491.312417	2471.357204	9883.707048	16290.81566	19173.95585	31176.64137	44369.95188	46893.80865	46278.6606	37124.74999	49793.44529	44941.39719	47154.7116
476.27845_2.039	5141.990209	4576.620791	7306.540924	4579.284809	5131.881768	5675.381546	44511.7042	5175.607903	61521.59216	62932.38099	4960.301199	64521.57654	6104.362013	33029.35274	15750.41893	6091.79494	13995.0936	19320.77676	5988.227504	3932.196487	5525.986704	6502.357532	6210.914003	5745.527036	5286.920875	4850.035465	35519.69128	3848.053914	6117.475801	3599.744372	3507.591611	3924.641621	3806.737914	14220.9962	13195.83571	12846.05924	13439.90276	15870.96549	13293.97548	13944.80967
885.53739_2.505	64816.42205	46898.09107	24881.02532	50288.44977	32097.53294	44127.89315	44704.87209	58174.2946	7251.61788	62884.09275	26370.87035	34158.40798	5653.587836	6157.356151	45187.82241	55362.24459	28268.36347	26655.16035	53086.77569	45033.16321	48812.52331	53969.17621	32229.05392	26833.81471	40667.33003	52452.00046	37918.93726	5619.672956	21842.04793	4315.295588	4968.686269	5942.670959	5120.909435	32796.51607	40249.55006	38141.4722	38689.496	38579.89817	37865.18428	37897.37694
738.56457_4.025	51250.20014	31690.98221	28348.93063	38762.67289	25227.04625	49366.87726	39603.8584	43284.18382	9345.429944	66877.84043	30713.27743	36843.92247	9293.722076	9610.739163	36376.16902	49052.84023	29448.98998	25869.73483	40132.03714	36261.85881	39781.2903	45500.78632	34337.52395	22226.17104	37061.22771	50221.16779	40100.661	10062.41211	38069.3424	8534.251247	8629.558384	9147.564504	9580.008861	23481.22783	23215.19467	22312.58991	21878.41199	23301.72539	23092.81244	22846.67572
