mz_rt	6	10	14	18	20	26	34	35	43	49	61	69	73	74	76	77	84	93	96	99	101	105	111	113	119	132	151	154	160	blank1	blank2	blank3	blank4	QC00	QC0	QC1	QC2	QC3	QC4	QC5
932.90062_9.758	40495.66807	101997.0532	247599.4249	19791.7134	47461.96625	44303.56327	144655.0459	109257.7405	4492942.753	290559.6048	207420.5934	155334.0463	255869.4778	127461.0888	167655.7403	349099.1888	253271.5647	513176.9036	52424.64925	100590.4883	313458.5168	485737.9997	1396499.527	142947.1887	484092.1404	147795.7668	289946.1756	82252.69593	1929643.117	18011.16832	19152.42874	18683.96901	17212.45211	499878.5967	539351.2908	522008.9199	524450.8198	270126.361	543248.5717	511595.5062
772.52771_4.084	3724994.07	2083293.665	1464935.785	1464398.358	1235714.925	2482264.749	2499788.932	1334577.528	13840.30813	3119210.588	1313079.752	1571543.614	12520.04609	11835.37153	1431667.374	1556483.222	1221956.588	1529439.71	1870450.303	1376246.58	1936746.3	1602992.999	1197751.178	1224510.462	1163090.712	2143121.036	2108232.933	7264.45109	1358706.97	6431.467241	6669.162415	6808.632368	7020.928082	1685562.541	1693266.413	1677191.498	1690879.526	1683023.101	1663830.289	1696826.363
372.34716_2.29	1735361.957	705128.7082	989723.9643	1037007.302	893968.1672	494413.5246	771109.5724	440740.5449	264612.5936	524000.8589	728466.0458	3581380.127	1093391.511	373517.2861	2463152.207	352710.1614	209275.1496	1808533.634	1333237.961	873759.7246	613384.5778	389389.6208	297873.5703	470587.5117	357923.6608	654692.2806	2492842.807	400527.5216	334183.1849	564510.8975	593182.2695	687955.7505	484287.4207	714400.8649	554633.8523	667880.8261	660267.2109	662203.4119	654536.6255	685432.494
870.8274_9.565	1006445.981	1077240.431	2615809.452	387747.0232	208483.6337	11380.06177	515631.4752	1071026.991	1068926.901	1761694.46	301173.5315	31261.92568	608404.11	533015.4489	1393041.622	786279.2763	1828736.345	4285918.17	901988.4342	355869.0543	7288.57206	8719.319694	11093.21673	6604.109397	7810.203841	286708.4355	3743632.327	118595.0189	35317.25177	7557.270037	7270.192572	7594.49152	7049.916286	616052.6724	609053.6908	598221.4744	573634.4355	612029.4937	604251.1026	45668.26182
312.20173_0.783	2678577.212	1943190.105	803795.4898	2643424.396	2232037.231	2852900.658	2025821.755	2269586.623	143598.8427	3091277.402	1749098.073	861869.852	206707.3287	509866.1606	2282478.506	1512683.96	1587866.297	2200239.828	2987524.013	2307723.916	3288715.535	2856453.31	2197235.853	2468867.001	1882416.111	2298211.687	3746830.944	123403.037	1151655.408	172259.8001	173108.1982	143430.9526	116192.8163	1008363.947	1023309.653	1048356.683	1030413.152	1044943.862	986166.7045	1038427.47
732.72352_8.143	204627.4142	805945.8469	878781.466	118870.1149	126283.3193	18909.45221	625641.0821	907408.6282	2543815.763	2101546.693	684479.1187	1601400.313	863926.6795	940367.032	1181415.398	437664.4317	2086502.03	1126408.33	309019.472	85942.5972	20497.66889	24055.65749	25195.20336	17738.67012	23044.1262	170494.7289	3665900.332	186420.0116	36115.86029	19696.68674	27964.78599	22134.3917	20757.96455	674478.8864	746896.0265	722788.6774	721824.7541	726463.4907	717366.873	726130.7438
1226.21203_0.735	1622.138637	1283.452815	3739513.461	1302.266894	1359.476291	8202.380741	2051.517549	1508.099802	2093.908894	2060.660628	16283.91557	242009.0245	3012.679813	2106250.872	1990.487417	2215886.628	1314.016685	21423.22953	2004.289526	2808.827078	1350.678298	2465.765626	3337.242965	2841.090254	1462.783963	2562.051755	4466.327463	18313.11415	2382328.342	1578.060923	1257.834359	1429.300134	1297.095387	793513.6583	957107.4346	921024.666	867189.9886	947405.4362	896963.7403	894370.7701
850.82279_9.389	166170.7972	314346.5546	397494.6531	108890.7559	119784.9088	22577.41325	718552.9939	431630.9175	805615.516	1124573.704	227722.6585	3965631.685	135892.9393	663387.1023	857470.9833	439140.6432	400618.6464	564380.8795	204388.4208	100212.749	117219.9902	267153.1038	395273.9612	126542.8228	144808.2337	206089.3374	2046480.598	208117.5223	353870.8652	30265.21678	35513.03672	36791.35871	39027.9836	507867.0435	604265.1365	561252.2128	586888.0048	591724.7472	617820.6088	532700.8151
1259.04413_6.76	1349824.955	1354589.357	1413973.957	776442.5908	996371.7149	22902.80811	1666709.523	1575438.992	1716894.815	2783393.271	688526.3308	3562687.986	1020590.121	1571973.39	1716917.357	1602834.419	2531179.626	3016543.975	2267430.668	407220.5208	8244.825084	10295.94737	89428.97132	8307.843686	9245.789317	587840.9897	2040859.609	157601.0581	71307.50105	8095.365087	56716.46028	13025.08222	15580.97879	1136523.692	1192534.157	1183070.756	1243334.594	1195703.743	1208883.655	1146197.67
866.818_8.817	882158.3775	556941.9711	367888.8456	342359.133	370111.071	589476.9512	1676605.253	1304107.864	200673.1701	1797514.286	451243.046	2666768.482	603183.7533	1089386.05	1318385.814	1308179.351	590742.8962	1043862.239	961240.8527	363931.5855	768634.3998	1168601.947	124352.8215	487088.5585	1228334.744	937774.0292	1532441.709	345428.9918	3846868.002	320428.2415	200461.7027	463277.66	268379.8883	748391.8777	705181.9332	1000290.393	949351.135	1028564.302	774833.0611	1039275.475
868.81182_9.513	195610.3853	45021.03684	1297970.736	144494.0095	173552.8682	12241.76202	175648.2347	569120.9008	1145094.695	963198.0323	322924.9381	612400.0182	479779.197	161295.0799	504604.6488	380454.4263	1040300.395	517539.525	281547.3231	161654.8655	9382.581565	11494.97122	10072.71294	8356.440366	8976.109923	136678.276	4724891.119	140140.8012	19982.70549	7080.852896	8225.237524	7154.594187	8567.669578	581900.3114	167644.8034	581981.354	543656.2746	538050.8197	209184.3391	542489.5567
919.73201_8.802	16796.93023	1252531.805	337009.8966	18159.43158	24144.92165	59507.78432	1400248.346	431886.8632	859953.1907	725030.1019	320103.0354	3897517.004	217020.1653	649356.7397	1010365.807	282344.2657	339243.1488	248042.748	76173.61135	174305.2615	85259.51731	676114.2387	683196.9765	433909.4604	75329.02958	1013213.003	2938396.27	323887.1127	451663.0833	11993.52459	15231.60201	14945.22002	14307.71578	912058.0329	906030.9835	886519.6421	868959.9558	896838.4286	916334.7419	878848.5462
842.70814_7.043	180760.4852	1039290.986	191357.4449	158810.0747	134167.2233	185910.954	112886.7078	794196.7606	1463902.469	404701.4701	372684.8591	4686003.5	555612.4753	3405594.257	1764000.692	798742.1332	246059.3392	666287.8564	463633.862	267327.5829	54445.58566	191318.7527	140938.6056	500186.5571	170479.7757	319633.7002	998300.2482	562850.9556	107333.2301	147033.2715	115093.5128	191673.2041	124451.1713	987892.7069	1014721.744	993149.8914	503972.6576	976333.9824	1064044.175	1014262.454
632.3953_2.921	1398024.26	1034644.402	777129.2095	1038482.148	1065539.205	2754587.779	1197856.972	926416.9075	16317.86758	3300949.168	1002038.236	1347829.319	13729.89384	16155.41884	1168191.862	1162379.59	87311.35787	1015816.395	241205.0725	1056141.799	1241601.517	1258876.807	999366.9634	1108474.59	829256.4619	954048.7194	956246.7031	13478.78644	1140174.066	24758.662	26082.52113	28888.53761	27978.53597	1090066.921	1201012.251	1526389.713	1276307.93	1297256.451	1152408.687	1222617.633
998.91089_9.355	63825.03181	591452.8832	425265.0748	37340.67542	36513.36617	104853.4392	3159619.066	227868.7977	595994.1535	993757.4177	563447.3479	4750898.233	459984.0775	331098.9235	918013.104	250899.4855	864718.7837	473439.6726	209743.6701	44249.51757	2377954.911	788641.7325	1070557.634	575026.4831	364560.4636	638968.4846	1026632.19	124389.3949	1059705.706	17793.56226	18469.09888	16659.03673	17723.32461	272734.5546	553818.7599	498213.4034	483215.7487	445711.3259	433770.4736	468841.5679
843.71153_7.041	165770.109	772999.1918	400587.3319	164383.3879	160167.9624	205958.2032	504254.2266	650359.3959	543445.3326	2003054.507	347430.3441	4182911.274	433588.9053	2293106.706	2002109.794	785422.1551	374345.5745	788714.5221	629914.1891	255614.578	61994.94239	583638.1974	484602.4682	556265.4458	628100.4343	785143.9824	3080832.489	674083.9017	1331582.004	227677.2206	168622.2912	276543.67	207433.4931	574477.1391	1155733.601	1180419.081	674517.4246	1134821.622	1170835.051	1102546.387
1215.04603_9.032	20488.85158	217073.8301	93807.43091	29189.10654	22923.13987	21540.51019	65494.96506	504392.2186	128227.0311	46667.13936	23089.76737	3831495.317	40765.72868	273193.8161	137946.8842	153166.6215	24757.72238	27085.49535	26384.08509	22830.57838	26174.27274	49215.89245	24806.36265	48667.86741	24995.13944	152656.8844	381317.149	47705.405	30792.87996	26735.1014	34759.72883	27754.46903	36718.13107	221558.3744	219101.0046	225383.4975	221726.8991	221556.5899	217882.2847	235643.4259
892.75765_7.797	8968.461836	1353044.508	851622.1813	11568.35526	10325.22297	28661.7846	473248.7943	687220.5518	2597976.225	650801.9431	142133.729	3446113.662	197471.6853	1428529.269	1226550.489	536598.0934	83677.17217	249840.6216	15598.3837	154671.1925	8501.016416	676433.762	334173.4699	85522.15119	109597.3907	1179488.552	2402740.266	328496.2582	308963.605	11814.44806	11622.26247	12818.34369	11602.31227	847703.8208	799490.2892	536683.5885	807416.7645	793010.8817	782992.6005	857898.1672
1028.95824_10.079	85763.68607	347984.56	153998.3281	28363.79389	27640.69544	65307.97348	279867.2412	345991.2961	417973.3629	676821.7146	76451.0316	3596284.715	34082.36881	206535.1139	639392.2092	394469.3923	56208.94689	843575.5286	289948.2899	65617.26862	21544.55877	384102.1459	536974.292	227218.4948	373823.6727	551299.8459	1699432.444	62021.8687	691318.3002	22368.83732	22377.63014	22373.71892	22669.7254	265210.4493	562260.2423	509736.828	554689.3141	524346.9626	533567.3387	539147.2497
952.83287_9.256	42614.87614	599598.0386	129120.8374	53669.26599	42358.71015	156636.9624	3733588.251	654442.876	1112148.31	3143402.142	364101.6675	1341377.432	469527.8793	139665.2507	2173157.421	99885.15233	304361.1448	714045.9883	147006.0141	85350.48698	2961253.862	752655.6815	1416378.67	475957.8313	253622.5442	721970.026	4501805.507	123590.4468	1159965.757	47640.00799	38414.63376	43011.05214	38974.22183	1328779.116	882890.6942	1283399.729	1295836.42	1059820.911	1320263.614	1291108.666
1024.93013_10.076	30901.78801	29323.11345	70393.3228	34975.65513	28185.45038	38969.84801	111019.0692	29821.82089	68154.30606	165011.741	33646.36643	6631084.207	70687.96641	84845.18136	33617.43988	37524.23463	37343.9306	36289.77282	45459.84842	28879.07717	48699.57399	55543.32343	396588.4299	173831.3635	314606.6942	39877.12574	2497832.42	64587.27376	629739.803	29547.1866	41327.16806	37609.46705	39590.57401	61210.35594	410734.2267	361387.2389	408319.2113	334453.8814	403711.1713	356318.0213
1984.92487_9.707	146715.5541	346146.3346	631951.0103	46098.35948	265313.5948	409644.288	2258852.244	797223.317	2463965.3	3287623.574	803472.6604	1876339.88	688719.7665	1619633.835	1118777.306	546727.8928	1428432.278	2344600.389	335191.8901	169304.6416	2234776.179	1697615.439	3466382.042	854654.1662	1417952.773	458512.7569	1271565.094	205901.3541	2454795.886	32498.03708	27247.49303	27422.10826	31551.86913	1743910.913	1645943.982	1650452.285	1586635.212	1629706.15	1627639.617	1642569.907
860.71869_6.913	32904.43431	161297.1626	110676.688	22706.41255	18574.04413	45756.63848	57030.02841	68034.97757	586065.7869	3064298.406	52278.85256	315714.6617	587128.5244	151341.2839	101498.3979	93885.28961	28208.08452	86120.72121	104617.8454	21822.05733	23559.66664	80864.20096	76039.87185	61097.26809	61276.36149	113353.3837	601614.0029	90630.88602	124787.8002	17698.36758	150210.7824	28619.36898	44635.01107	131514.141	142656.3942	174115.3908	128047.8631	134753.4113	137712.5973	150568.0101
370.33158_1.115	155902.2344	654500.4916	693075.1519	155392.7008	102448.3009	249789.6543	1818190.968	425865.8086	701129.3802	2004905.852	1019414.308	4079737.389	180947.4784	190790.5955	2667370.167	1003928.766	156127.6204	1355199.718	1087869.478	412020.6464	413994.6687	252777.3518	480884.8866	263365.737	241221.4794	143757.225	732880.4986	59994.86693	316607.1363	49524.16619	75961.85584	60302.42273	59086.05585	878465.5832	882325.1725	613691.7339	554597.5739	771083.0965	969217.9629	906036.7592
360.36255_2.135	250022.3213	246938.7318	462452.8915	105793.8057	75964.80994	210705.3959	267909.8193	454925.9103	186963.8012	606947.2955	302827.0559	656569.0006	1856000.751	3634908.685	1486302.872	630022.1758	241126.4821	401298.6855	542185.8532	250514.1057	201538.5043	210329.0263	232510.849	363726.8809	390562.7728	217588.8187	313497.6085	78904.41855	1203014.966	72257.96827	74434.04354	76816.62157	73126.68323	556851.3756	556905.3202	564509.7583	565519.1753	559958.7512	564414.3579	557398.2209
1096.61017_0.739	1624.888905	1174.428145	1207691.242	1317.816464	1379.219131	47210.16968	2044.225642	1420.493077	1904.116825	1889.904412	27211.25975	194851.2886	4363.567585	723756.32	1864.323861	815134.9272	1210.682587	17431.02641	1777.295171	2832.548412	1387.579846	2514.120288	3251.348146	18333.78953	1520.779568	2393.366476	3914.294454	16895.27294	2415830.148	1548.538189	1234.302498	1402.560451	1272.829021	1135949.132	1166868.064	1283867.503	1191960.893	1139930.805	1190184.548	1156692.35
1657.52103_9.247	6579.613567	30709.76396	17753.62702	6355.97279	6812.413102	6663.608337	213027.6204	115938.2461	1503305.518	3547576.225	8069.641341	842469.3566	14314.313	256278.1129	114215.2083	129232.7918	23561.66183	107900.8113	41896.44844	8314.789282	24631.46406	102730.6581	78036.78966	27519.85334	143468.4733	39430.75371	529762.5788	9932.070901	693694.0692	8161.960057	6493.841368	6676.75338	6757.228193	210464.0101	207739.0223	210497.7635	207743.6141	207282.9677	210293.5558	169996.2001
766.6714_7.454	75977.65589	104272.8806	77277.20541	246951.2119	192732.2294	69716.85528	172049.5875	683723.3617	736381.362	3785919.56	164359.917	87134.27308	483795.2089	520724.1651	119269.961	291415.4921	504736.7834	111691.8478	66433.27516	173169.3389	108303.0788	125740.7933	78263.75479	96417.35189	635707.4588	104601.5354	115512.3228	363701.4035	126116.4663	456062.1349	463289.7447	634202.0654	530042.2329	190768.4991	166481.3121	171714.3266	166754.465	170125.5882	174699.8524	169610.9283
676.66081_7.329	183108.5763	412154.4923	445835.3225	261111.1952	128035.64	213650.7305	755145.7474	662253.7392	2467489.509	3007231.54	396818.8814	1760027.96	476963.7893	1762371.409	512891.9533	441167.4357	475397.5179	1141148.896	1108163.657	133310.858	362765.523	799170.4215	706564.5509	175859.0502	332675.5275	162373.0821	1780335.289	202272.0313	771618.8116	28138.55546	126005.0364	39944.58131	42853.82177	668757.5964	798235.5461	816510.1618	763811.7864	770507.9438	749634.4309	800786.1221
666.63996_5.706	734451.6362	633605.5082	654856.4118	311330.9633	392031.5616	41576.54425	1310861.554	1102434.977	2386656.66	2239246.166	403582.5578	1718365.317	480946.5341	1626588.632	1377929.316	931773.7217	2079669.206	3536529.214	1298345.013	120253.4267	26298.6379	47376.85543	59692.25456	34508.97206	41753.46026	218466.04	943247.2707	80911.7982	76463.76601	52100.25393	82582.59042	63326.51361	66507.38929	986139.3833	1018171.088	1028565.47	1027828.28	1016947.504	1017344.542	1044143.244
484.34574_2.687	105417.311	478063.5896	116188.0918	151444.167	74901.79365	91865.7838	96909.68434	175483.7725	1774473.984	118696.8533	61903.91948	3524063.362	177066.4763	1217618.135	196416.2477	120021.464	95704.25377	81380.40013	93851.52956	94115.06903	84145.58379	107882.7228	80155.6977	72523.55067	81032.22961	85556.98884	828011.8313	97012.81094	134290.0288	123650.9987	149599.5961	31451.59659	153738.4696	242929.658	263153.572	257723.9911	255109.4342	261289.3535	274193.793	255268.8648
940.83304_8.173	22440.26547	3813764.753	1240023.042	26896.57068	22393.81078	24965.3571	578895.4408	307067.4716	219491.2856	878410.6916	94946.76893	3366670.743	152064.5624	362687.2255	1299078.558	154956.9076	291120.2511	35893.61656	225265.0475	43808.74469	241638.7817	480634.96	43218.59085	279060.8457	172249.5465	243257.6987	2223846.238	178192.5956	604539.1322	26820.97308	32105.59046	27122.75478	26677.39871	180728.6068	240636.5626	220547.0332	222415.9415	226467.6023	236803.3319	209317.8977
776.49458_2.672	3513240.841	2284251.363	2500025.073	3122553.292	2324376.548	2881467.207	2849177.136	2959556.11	9588.246222	3660994.739	2265370.878	3088775.187	21687.18736	10056.90274	2836406.354	3507855.226	2431315.107	2517974.964	3683115.949	3012314.486	3450794.95	3649052.733	2963359.731	2759715.361	2664826.081	2388536.34	3427395.09	4775.500806	2852168.351	5438.760226	7551.826187	6109.250474	5579.631819	2793664.001	2795958.782	2848036.045	2770954.899	2772077.938	2800804.028	2783391.18
903.81836_8.845	12010.65893	281728.6433	177175.4216	13387.21135	18435.00315	28973.37323	584021.5456	179160.1399	1472950.389	670878.0074	37034.28008	3886568.611	278506.9342	825406.6607	627088.7932	606022.5455	156005.1145	119239.0941	51071.43926	39754.43658	122403.8258	197880.8499	293075.4508	193450.3324	184580.6858	242399.5716	1928738.109	124702.6999	1581565.568	11062.26533	12120.40533	12511.84424	11982.32263	425654.9983	494445.7051	456758.8168	519122.0131	391323.4525	494570.3753	375520.4416
940.83298_8.186	12161.68566	3353357.128	1105758.573	16742.75313	16001.68598	22065.5858	150861.0625	283203.7224	190190.4719	662866.6056	90836.77572	910166.8675	237286.9122	46241.90047	134571.6033	88574.69835	14926.29602	170475.8087	18369.87795	27385.21183	420545.4521	263506.9606	1102482.482	221527.5849	15271.47838	150177.4238	1351168.517	77074.75691	19932.8279	24132.98047	21992.81269	22262.66374	23604.16393	208589.8113	209657.1482	164532.8157	238429.2572	251891.8421	199097.711	249185.6365
340.32105_2.531	191906.7194	489154.2218	505686.3179	312756.3505	372864.759	69327.68324	3602496.368	889077.0292	1478813.995	1744299.713	250566.5762	2045301.96	265108.1265	1585849.516	1054460.503	1187768.912	509688.112	1032220.075	2247592.747	312307.5724	202293.7959	170904.6221	183283.0045	184365.5778	143211.5647	623689.5102	772800.9291	114882.9731	123430.801	170972.9842	232850.0603	157154.6874	147449.7521	908157.2185	899057.2149	909325.5502	924985.2625	915277.2409	923749.3918	898171.6387
